Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","P-core 0 VID [V]","P-core 1 VID [V]","P-core 2 VID [V]","P-core 3 VID [V]","P-core 4 VID [V]","P-core 5 VID [V]","E-core 6 VID [V]","E-core 7 VID [V]","E-core 8 VID [V]","E-core 9 VID [V]","E-core 10 VID [V]","E-core 11 VID [V]","E-core 12 VID [V]","E-core 13 VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","P-core 0 Clock [MHz]","P-core 1 Clock [MHz]","P-core 2 Clock [MHz]","P-core 3 Clock [MHz]","P-core 4 Clock [MHz]","P-core 5 Clock [MHz]","E-core 6 Clock [MHz]","E-core 7 Clock [MHz]","E-core 8 Clock [MHz]","E-core 9 Clock [MHz]","E-core 10 Clock [MHz]","E-core 11 Clock [MHz]","E-core 12 Clock [MHz]","E-core 13 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","P-core 0 T0 Effective Clock [MHz]","P-core 0 T1 Effective Clock [MHz]","P-core 1 T0 Effective Clock [MHz]","P-core 1 T1 Effective Clock [MHz]","P-core 2 T0 Effective Clock [MHz]","P-core 2 T1 Effective Clock [MHz]","P-core 3 T0 Effective Clock [MHz]","P-core 3 T1 Effective Clock [MHz]","P-core 4 T0 Effective Clock [MHz]","P-core 4 T1 Effective Clock [MHz]","P-core 5 T0 Effective Clock [MHz]","P-core 5 T1 Effective Clock [MHz]","E-core 6 T0 Effective Clock [MHz]","E-core 7 T0 Effective Clock [MHz]","E-core 8 T0 Effective Clock [MHz]","E-core 9 T0 Effective Clock [MHz]","E-core 10 T0 Effective Clock [MHz]","E-core 11 T0 Effective Clock [MHz]","E-core 12 T0 Effective Clock [MHz]","E-core 13 T0 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","P-core 0 T0 Usage [%]","P-core 0 T1 Usage [%]","P-core 1 T0 Usage [%]","P-core 1 T1 Usage [%]","P-core 2 T0 Usage [%]","P-core 2 T1 Usage [%]","P-core 3 T0 Usage [%]","P-core 3 T1 Usage [%]","P-core 4 T0 Usage [%]","P-core 4 T1 Usage [%]","P-core 5 T0 Usage [%]","P-core 5 T1 Usage [%]","E-core 6 T0 Usage [%]","E-core 7 T0 Usage [%]","E-core 8 T0 Usage [%]","E-core 9 T0 Usage [%]","E-core 10 T0 Usage [%]","E-core 11 T0 Usage [%]","E-core 12 T0 Usage [%]","E-core 13 T0 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","P-core 0 T0 Utility [%]","P-core 0 T1 Utility [%]","P-core 1 T0 Utility [%]","P-core 1 T1 Utility [%]","P-core 2 T0 Utility [%]","P-core 2 T1 Utility [%]","P-core 3 T0 Utility [%]","P-core 3 T1 Utility [%]","P-core 4 T0 Utility [%]","P-core 4 T1 Utility [%]","P-core 5 T0 Utility [%]","P-core 5 T1 Utility [%]","E-core 6 T0 Utility [%]","E-core 7 T0 Utility [%]","E-core 8 T0 Utility [%]","E-core 9 T0 Utility [%]","E-core 10 T0 Utility [%]","E-core 11 T0 Utility [%]","E-core 12 T0 Utility [%]","E-core 13 T0 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","P-core 0 Ratio [x]","P-core 1 Ratio [x]","P-core 2 Ratio [x]","P-core 3 Ratio [x]","P-core 4 Ratio [x]","P-core 5 Ratio [x]","E-core 6 Ratio [x]","E-core 7 Ratio [x]","E-core 8 Ratio [x]","E-core 9 Ratio [x]","E-core 10 Ratio [x]","E-core 11 Ratio [x]","E-core 12 Ratio [x]","E-core 13 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","P-core 0 [°C]","P-core 1 [°C]","P-core 2 [°C]","P-core 3 [°C]","P-core 4 [°C]","P-core 5 [°C]","E-core 6 [°C]","E-core 7 [°C]","E-core 8 [°C]","E-core 9 [°C]","E-core 10 [°C]","E-core 11 [°C]","E-core 12 [°C]","E-core 13 [°C]","Core Distance to TjMAX (avg) [°C]","P-core 0 Distance to TjMAX [°C]","P-core 1 Distance to TjMAX [°C]","P-core 2 Distance to TjMAX [°C]","P-core 3 Distance to TjMAX [°C]","P-core 4 Distance to TjMAX [°C]","P-core 5 Distance to TjMAX [°C]","E-core 6 Distance to TjMAX [°C]","E-core 7 Distance to TjMAX [°C]","E-core 8 Distance to TjMAX [°C]","E-core 9 Distance to TjMAX [°C]","E-core 10 Distance to TjMAX [°C]","E-core 11 Distance to TjMAX [°C]","E-core 12 Distance to TjMAX [°C]","E-core 13 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","P-core 0 Thermal Throttling [Yes/No]","P-core 1 Thermal Throttling [Yes/No]","P-core 2 Thermal Throttling [Yes/No]","P-core 3 Thermal Throttling [Yes/No]","P-core 4 Thermal Throttling [Yes/No]","P-core 5 Thermal Throttling [Yes/No]","E-core 6 Thermal Throttling [Yes/No]","E-core 7 Thermal Throttling [Yes/No]","E-core 8 Thermal Throttling [Yes/No]","E-core 9 Thermal Throttling [Yes/No]","E-core 10 Thermal Throttling [Yes/No]","E-core 11 Thermal Throttling [Yes/No]","E-core 12 Thermal Throttling [Yes/No]","E-core 13 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","P-core 0 Critical Temperature [Yes/No]","P-core 1 Critical Temperature [Yes/No]","P-core 2 Critical Temperature [Yes/No]","P-core 3 Critical Temperature [Yes/No]","P-core 4 Critical Temperature [Yes/No]","P-core 5 Critical Temperature [Yes/No]","E-core 6 Critical Temperature [Yes/No]","E-core 7 Critical Temperature [Yes/No]","E-core 8 Critical Temperature [Yes/No]","E-core 9 Critical Temperature [Yes/No]","E-core 10 Critical Temperature [Yes/No]","E-core 11 Critical Temperature [Yes/No]","E-core 12 Critical Temperature [Yes/No]","E-core 13 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","P-core 0 Power Limit Exceeded [Yes/No]","P-core 1 Power Limit Exceeded [Yes/No]","P-core 2 Power Limit Exceeded [Yes/No]","P-core 3 Power Limit Exceeded [Yes/No]","P-core 4 Power Limit Exceeded [Yes/No]","P-core 5 Power Limit Exceeded [Yes/No]","E-core 6 Power Limit Exceeded [Yes/No]","E-core 7 Power Limit Exceeded [Yes/No]","E-core 8 Power Limit Exceeded [Yes/No]","E-core 9 Power Limit Exceeded [Yes/No]","E-core 10 Power Limit Exceeded [Yes/No]","E-core 11 Power Limit Exceeded [Yes/No]","E-core 12 Power Limit Exceeded [Yes/No]","E-core 13 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","iGPU VID [V]","Voltage Offsets (avg) [V]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","GT Media Voltage Offset [V]","SA Voltage Offset [V]","L2 E-core Voltage Offset [V]","VDDQ TX Voltage [V]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit (Static) [W]","PL1 Power Limit (Dynamic) [W]","PL2 Power Limit (Static) [W]","PL2 Power Limit (Dynamic) [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Package C8 Residency [%]","Core C0 Residency (avg) [%]","P-core 0 T0 C0 Residency [%]","P-core 0 T1 C0 Residency [%]","P-core 1 T0 C0 Residency [%]","P-core 1 T1 C0 Residency [%]","P-core 2 T0 C0 Residency [%]","P-core 2 T1 C0 Residency [%]","P-core 3 T0 C0 Residency [%]","P-core 3 T1 C0 Residency [%]","P-core 4 T0 C0 Residency [%]","P-core 4 T1 C0 Residency [%]","P-core 5 T0 C0 Residency [%]","P-core 5 T1 C0 Residency [%]","E-core 6 T0 C0 Residency [%]","E-core 7 T0 C0 Residency [%]","E-core 8 T0 C0 Residency [%]","E-core 9 T0 C0 Residency [%]","E-core 10 T0 C0 Residency [%]","E-core 11 T0 C0 Residency [%]","E-core 12 T0 C0 Residency [%]","E-core 13 T0 C0 Residency [%]","Core C1 Residency (avg) [%]","P-core 0 C1 Residency [%]","P-core 1 C1 Residency [%]","P-core 2 C1 Residency [%]","P-core 3 C1 Residency [%]","P-core 4 C1 Residency [%]","P-core 5 C1 Residency [%]","E-core 6 C1 Residency [%]","E-core 7 C1 Residency [%]","E-core 8 C1 Residency [%]","E-core 9 C1 Residency [%]","E-core 10 C1 Residency [%]","E-core 11 C1 Residency [%]","E-core 12 C1 Residency [%]","E-core 13 C1 Residency [%]","Core C6 Residency (avg) [%]","P-core 0 C6 Residency [%]","P-core 1 C6 Residency [%]","P-core 2 C6 Residency [%]","P-core 3 C6 Residency [%]","P-core 4 C6 Residency [%]","P-core 5 C6 Residency [%]","E-core 6 C6 Residency [%]","E-core 7 C6 Residency [%]","E-core 8 C6 Residency [%]","E-core 9 C6 Residency [%]","E-core 10 C6 Residency [%]","E-core 11 C6 Residency [%]","E-core 12 C6 Residency [%]","E-core 13 C6 Residency [%]","Core C7 Residency (avg) [%]","P-core 0 C7 Residency [%]","P-core 1 C7 Residency [%]","P-core 2 C7 Residency [%]","P-core 3 C7 Residency [%]","P-core 4 C7 Residency [%]","P-core 5 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","IA: Thermal Velocity Boost [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","SPD Hub Temperature [°C]","VDDQ (SWB) Voltage [V]","VPP (SWC) Voltage [V]","1.8V Voltage [V]","1.0V VOUT Voltage [V]","VIN Voltage [V]","PMIC High Temperature [Yes/No]","PMIC Over Voltage [Yes/No]","PMIC Under Voltage [Yes/No]","SPD Hub Temperature [°C]","VDDQ (SWB) Voltage [V]","VPP (SWC) Voltage [V]","1.8V Voltage [V]","1.0V VOUT Voltage [V]","VIN Voltage [V]","PMIC High Temperature [Yes/No]","PMIC Over Voltage [Yes/No]","PMIC Under Voltage [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Available Spare [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Hot Spot Temperature [°C]","GPU Thermal Limit [°C]","GPU Core Voltage [V]","GPU Rail Voltages (avg) [V]","GPU FBVDD Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Power [W]","GPU Rail Powers (avg) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU FBVDD Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU PCIe +3.3V Input Power (est) [W]","GPU Core (NVVDD2) Input Power (sum) [W]","GPU Input PP Source Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usages (avg) [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU VR Usage [%]","GPU Performance Limiters (avg) [Yes/No]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","GPU Memory Available [MB]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Framerate (Presented) [FPS]","Framerate (Displayed) [FPS]","Frame Time [ms]","GPU Busy [ms]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","VDD (SWA) Voltage [V]","VDD (SWA) Voltage [V]",
24.11.2023,0:47:22.282,14583,14221,50.6,10326,5678,64.5,1.3,0.794,0.897,0.878,0.878,0.860,0.880,0.894,0.814,0.814,0.694,0.693,0.693,0.701,0.706,0.706,0.853,1895.4,2793.2,2793.2,2693.4,2593.7,2593.7,2593.7,1995.1,1995.1,997.6,997.6,1097.3,1097.3,1097.3,1197.1,99.8,2394.1,139.1,43.3,5.1,348.8,0.4,953.7,3.0,206.5,2.7,1124.7,2.3,71.6,0.8,0.2,0.2,0.9,0.6,0.7,0.7,6.7,8.1,172.8,4.8,2.2,0.0,11.5,0.0,35.3,0.0,6.1,0.0,37.3,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,37.3,4.8,100.0,5.4,1.8,0.3,13.9,0.0,37.0,0.1,8.1,0.1,42.9,0.1,2.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.4,5.4,19.0,28.0,28.0,27.0,26.0,26.0,26.0,20.0,20.0,10.0,10.0,11.0,11.0,11.0,12.0,24.0,47,48,50,47,48,48,49,48,48,48,48,46,44,44,44,53,52,50,53,52,52,51,52,52,52,52,54,56,56,56,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,50,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,13.722,9.384,0.066,3.636,0.319,90.0,48.0,115.0,60.0,300.0,8.3,0.0,0.0,0.0,0.0,0.0,956,0,23.7,1.0,3.1,0.0,4.8,1.5,0.4,11.2,0.0,35.5,0.1,5.5,0.1,37.3,0.1,2.4,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.6,0.7,1.4,1.3,3.3,2.6,2.1,9.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.0,0.0,10.3,0.0,6.8,0.0,100.0,100.0,99.8,99.9,99.9,99.9,98.9,99.2,73.6,95.0,79.7,42.1,89.8,39.8,95.4,2394.1,24.00,40,39,39,76,115,383,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,47.8,1.095,1.800,1.800,1.005,4.690,No,No,No,47.8,1.095,1.800,1.800,1.005,4.620,No,No,No,36,36,99.0,100.0,No,No,10921,15157,1.6,0.6,2.2,0.179,0.241,310027,210153,0.0,0.0,0.0,0.000,20.128,0.000,0.000,0.000,14.869,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0.0,16.350,62.790,79.5,12.3,69.7,69.3,14.34,1.17,124,12,8.274,0.563,0,0,0.000,0.000,0,1.095,1.110,
24.11.2023,0:47:24.287,14581,14223,50.6,10323,5681,64.5,1.3,1.240,1.250,1.380,1.337,1.307,1.187,1.302,1.182,1.187,1.187,1.192,1.254,1.189,1.249,1.149,0.856,3170.8,4090.0,4389.3,4389.3,4389.3,4090.0,4389.3,3491.5,3491.5,3491.5,3491.5,1097.3,1097.3,1097.3,1396.6,99.8,3691.0,95.7,37.2,15.7,312.9,1.1,591.6,15.7,81.8,0.9,721.7,2.7,88.1,0.7,1.3,1.2,1.4,1.2,2.7,1.6,25.4,8.9,117.2,4.8,0.9,1.6,13.6,0.6,29.3,1.7,3.5,0.5,31.4,0.6,5.2,0.5,0.6,0.6,0.6,0.6,0.7,0.6,2.6,1.3,31.4,4.8,100.0,3.8,1.5,0.8,12.6,0.1,23.5,0.6,3.2,0.1,27.9,0.1,3.3,0.0,0.1,0.1,0.1,0.1,0.2,0.1,1.5,0.5,3.8,31.8,41.0,44.0,44.0,44.0,41.0,44.0,35.0,35.0,35.0,35.0,11.0,11.0,11.0,14.0,37.0,50,55,52,48,54,53,59,49,49,49,49,46,46,46,47,50,45,48,52,46,47,41,51,51,51,51,54,54,54,53,55,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,51,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,8.880,4.429,0.017,3.784,0.308,90.0,49.0,115.0,60.0,300.0,6.0,0.0,0.0,0.0,0.0,0.0,952,0,22.8,0.5,1.2,0.0,4.6,1.2,1.4,14.2,0.1,30.2,0.4,3.9,0.1,32.2,0.1,4.1,0.0,0.1,0.1,0.1,0.1,0.2,0.1,2.3,0.8,0.4,0.1,0.7,0.3,0.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,4.4,0.0,2.8,0.0,99.7,99.7,99.7,99.7,99.6,99.7,95.3,99.0,77.1,93.9,77.2,53.0,93.2,50.7,94.8,2394.1,24.00,40,39,39,76,115,383,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,47.8,1.095,1.800,1.800,1.005,4.690,No,No,No,47.8,1.080,1.095,1.815,0.990,4.690,No,No,No,36,36,99.0,100.0,No,No,10921,15157,0.0,0.7,0.7,0.000,0.121,310027,210153,0.0,0.0,0.0,0.000,20.128,0.000,0.000,0.000,14.869,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0.0,16.351,62.790,79.5,12.3,104.3,103.7,9.58,0.54,125,12,13.883,0.056,0,0,0.000,0.000,0,1.110,1.110,
24.11.2023,0:47:26.305,14615,14188,50.7,10352,5651,64.6,1.3,0.718,0.710,0.708,0.708,0.709,0.709,0.704,0.704,0.709,0.714,0.715,0.730,0.735,0.745,0.745,0.853,1225.6,1097.3,1197.1,1197.1,1197.1,1197.1,1097.3,1197.1,1197.1,1296.8,1097.3,1396.6,1396.6,1496.3,1097.3,99.8,698.3,205.9,39.9,9.7,386.5,0.7,2573.0,1.5,89.6,0.7,943.1,0.7,50.9,0.5,0.6,0.6,0.7,2.1,1.7,1.6,11.0,3.6,256.3,5.4,1.6,0.4,9.5,0.0,65.1,0.0,2.0,0.0,28.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,5.4,100.0,7.9,1.9,0.5,15.2,0.0,96.3,0.1,3.6,0.0,36.5,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.2,7.9,12.3,11.0,12.0,12.0,12.0,12.0,11.0,12.0,12.0,13.0,11.0,14.0,14.0,15.0,11.0,7.0,47,48,49,49,47,49,48,47,47,47,47,44,44,45,45,53,52,51,51,53,51,52,53,53,53,53,56,56,55,55,51,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,18.573,12.721,0.023,5.187,0.315,90.0,49.0,115.0,60.0,300.0,6.4,0.0,0.0,0.0,0.0,0.0,970,0,14.6,1.0,0.0,0.0,5.7,1.8,0.5,11.2,0.0,65.4,0.1,2.8,0.0,28.4,0.0,1.9,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.6,0.3,0.6,0.1,0.1,4.4,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,0.0,0.0,8.1,0.0,3.3,0.6,99.9,99.9,99.9,99.8,99.8,99.8,98.6,99.6,73.3,91.3,82.4,17.8,95.3,56.2,96.8,2394.1,24.00,40,39,39,76,115,383,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,47.8,1.095,1.095,1.800,1.005,4.690,No,No,No,47.8,1.110,1.110,1.800,1.785,4.690,No,No,No,36,36,99.0,100.0,No,No,10921,15157,0.0,1.1,1.1,0.000,1.563,310027,210156,0.0,0.0,0.0,0.000,20.128,0.000,0.000,0.000,14.869,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0.0,16.351,62.790,79.5,12.3,109.4,109.3,9.14,0.78,125,12,13.075,0.055,0,0,0.000,0.000,0,1.110,1.110,
24.11.2023,0:47:28.317,14598,14206,50.6,10339,5664,64.6,1.3,0.729,0.714,0.708,0.708,0.714,0.716,0.721,0.729,0.729,0.729,0.745,0.745,0.755,0.749,0.744,0.853,1332.5,1097.3,1097.3,1197.1,1296.8,1296.8,1396.6,1396.6,1396.6,1396.6,1496.3,1496.3,1496.3,1496.3,1097.3,99.8,698.3,80.3,5.8,13.2,185.4,0.4,604.3,0.6,134.6,0.9,632.9,1.7,5.1,0.5,0.1,0.1,0.1,0.1,0.5,0.4,14.9,4.3,99.1,3.8,0.0,1.1,8.6,0.3,28.2,0.3,4.7,0.3,27.4,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.1,0.6,28.2,3.8,100.0,3.2,0.2,0.7,7.6,0.0,24.2,0.0,5.4,0.0,25.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,3.2,13.4,11.0,11.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,11.0,7.0,48,49,49,50,48,47,48,48,48,48,48,46,46,46,44,53,51,51,50,52,53,52,52,52,52,52,54,54,54,56,53,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,52,0.257,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,9.422,3.861,0.014,4.940,0.297,90.0,48.5,115.0,60.0,300.0,4.3,0.0,0.0,0.0,0.0,0.0,971,0,28.7,4.5,0.0,0.0,3.7,0.5,1.0,7.9,0.0,29.3,0.0,5.4,0.0,28.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.6,0.0,1.4,2.4,0.1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,0.0,0.0,1.8,0.0,2.6,0.0,100.0,100.0,100.0,100.0,99.9,100.0,97.3,99.6,79.6,96.0,85.2,53.6,90.6,52.9,99.5,2394.1,24.00,40,39,39,76,115,383,2,2,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,47.8,1.095,1.095,1.785,1.005,4.690,No,No,No,47.8,1.095,1.095,1.785,1.005,4.690,No,No,No,36,36,99.0,100.0,No,No,10921,15157,0.0,0.9,0.9,0.000,0.187,310027,210157,0.0,0.0,0.0,0.000,20.128,0.000,0.000,0.000,14.869,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,No,No,No,No,Yes,No,0,0,0,0,0.0,16.350,62.790,79.5,12.3,96.0,95.5,10.41,0.63,125,12,18.675,1.607,0,0,0.000,0.000,0,1.110,1.125,
